t,right_thigh_joint
15.125000,-0.000123382
15.127500,-0.000125467
15.130000,-0.000127690
15.132500,-0.000129721
15.135000,-0.000131879
15.137500,-0.000133849
15.140000,-0.000135874
15.142500,-0.000137871
15.145000,-0.000139834
15.147500,-0.000141761
15.150000,-0.000143651
15.152500,-0.000145504
15.155000,-0.000147319
15.157500,-0.000149095
15.160000,-0.000150832
15.162500,-0.000152528
15.165000,-0.000154182
15.167500,-0.000155795
15.170000,-0.000157365
15.172500,-0.000158892
15.175000,-0.000160374
15.177500,-0.000161812
15.180000,-0.000163205
15.182500,-0.000164551
15.185000,-0.000165851
15.187500,-0.000167103
15.190000,-0.000168308
15.192500,-0.000169463
15.195000,-0.000170570
15.197500,-0.000171628
15.200000,-0.000172635
15.202500,-0.000173592
15.205000,-0.000174498
15.207500,-0.000175352
15.210000,-0.000176154
15.212500,-0.000176905
15.215000,-0.000177552
15.217500,-0.000178282
15.220000,-0.000178839
15.222500,-0.000179409
15.225000,-0.000179936
15.227500,-0.000180410
15.230000,-0.000180828
15.232500,-0.000181191
15.235000,-0.000181497
15.237500,-0.000181746
15.240000,-0.000181898
15.242500,-0.000182056
15.245000,-0.000182184
15.247500,-0.000182266
15.250000,-0.000182266
15.252500,-0.000182266
15.255000,-0.000182266
15.257500,-0.000182266
15.260000,-0.000182029
15.262500,-0.000181757
15.265000,-0.000181437
15.267500,-0.000180886
15.270000,-0.000180541
15.272500,-0.000179885
15.275000,-0.000179267
15.277500,-0.000178612
15.280000,-0.000177908
15.282500,-0.000177152
15.285000,-0.000176345
15.287500,-0.000175486
15.290000,-0.000174577
15.292500,-0.000173618
15.295000,-0.000172610
15.297500,-0.000171552
15.300000,-0.000170297
15.302500,-0.000169256
15.305000,-0.000167922
15.307500,-0.000166654
15.310000,-0.000165351
15.312500,-0.000164006
15.315000,-0.000162620
15.317500,-0.000161192
15.320000,-0.000159724
15.322500,-0.000158216
15.325000,-0.000156668
15.327500,-0.000155083
15.330000,-0.000153459
15.332500,-0.000151799
15.335000,-0.000150103
15.337500,-0.000148371
15.340000,-0.000146604
15.342500,-0.000144804
15.345000,-0.000142971
15.347500,-0.000141106
15.350000,-0.000139209
15.352500,-0.000137282
15.355000,-0.000135325
15.357500,-0.000133339
15.360000,-0.000131324
15.362500,-0.000129283
15.365000,-0.000127215
15.367500,-0.000125121
15.370000,-0.000123003
15.372500,-0.000120860
15.375000,-0.000118694
15.377500,-0.000116506
15.380000,-0.000114296
15.382500,-0.000112065
15.385000,-0.000109815
15.387500,-0.000107545
15.390000,-0.000105257
15.392500,-0.000102952
15.395000,-0.000100629
15.397500,-0.000098291
15.400000,-0.000095868
15.402500,-0.000093602
15.405000,-0.000091157
15.407500,-0.000088798
15.410000,-0.000086429
15.412500,-0.000084047
15.415000,-0.000081653
15.417500,-0.000079248
15.420000,-0.000076833
15.422500,-0.000074408
15.425000,-0.000071974
15.427500,-0.000069532
15.430000,-0.000067083
15.432500,-0.000064628
15.435000,-0.000062167
15.437500,-0.000059700
15.440000,-0.000057230
15.442500,-0.000054757
15.445000,-0.000052280
15.447500,-0.000049802
15.450000,-0.000047323
15.452500,-0.000044843
15.455000,-0.000042363
15.457500,-0.000039885
15.460000,-0.000037408
15.462500,-0.000034934
15.465000,-0.000032463
15.467500,-0.000029996
15.470000,-0.000027534
15.472500,-0.000025077
15.475000,-0.000022626
15.477500,-0.000020182
15.480000,-0.000017745
15.482500,-0.000015317
15.485000,-0.000012897
15.487500,-0.000010487
15.490000,-0.000008087
15.492500,-0.000005697
15.495000,-0.000003320
15.497500,-0.000000954
15.500000,0.000001399
15.502500,0.000003805
15.505000,0.000006297
15.507500,0.000008863
15.510000,0.000011493
15.512500,0.000014183
15.515000,0.000016928
15.517500,0.000019726
15.520000,0.000022573
15.522500,0.000025467
15.525000,0.000028405
15.527500,0.000031385
15.530000,0.000034405
15.532500,0.000037464
15.535000,0.000040558
15.537500,0.000043687
15.540000,0.000046849
15.542500,0.000050041
15.545000,0.000053262
15.547500,0.000056511
15.550000,0.000059785
15.552500,0.000063083
15.555000,0.000066404
15.557500,0.000069745
15.560000,0.000073106
15.562500,0.000076484
15.565000,0.000079879
15.567500,0.000083288
15.570000,0.000086710
15.572500,0.000090143
15.575000,0.000093586
15.577500,0.000097037
15.580000,0.000100495
15.582500,0.000103958
15.585000,0.000107425
15.587500,0.000110894
15.590000,0.000114363
15.592500,0.000117832
15.595000,0.000121298
15.597500,0.000124760
15.600000,0.000128216
15.602500,0.000131665
15.605000,0.000135105
15.607500,0.000138535
15.610000,0.000141953
15.612500,0.000145357
15.615000,0.000148747
15.617500,0.000152120
15.620000,0.000155475
15.622500,0.000158810
15.625000,0.000162124
15.627500,0.000165415
15.630000,0.000168681
15.632500,0.000171922
15.635000,0.000175135
15.637500,0.000178318
15.640000,0.000181656
15.642500,0.000184959
15.645000,0.000188224
15.647500,0.000191449
15.650000,0.000194632
15.652500,0.000197772
15.655000,0.000200868
15.657500,0.000203954
15.660000,0.000206926
15.662500,0.000209912
15.665000,0.000212781
15.667500,0.000215665
15.670000,0.000218229
15.672500,0.000220852
15.675000,0.000223432
15.677500,0.000225957
15.680000,0.000228425
15.682500,0.000230833
15.685000,0.000233181
15.687500,0.000235467
15.690000,0.000237689
15.692500,0.000239847
15.695000,0.000241939
15.697500,0.000243963
15.700000,0.000245919
15.702500,0.000247805
15.705000,0.000249620
15.707500,0.000251362
15.710000,0.000253031
15.712500,0.000254625
15.715000,0.000256143
15.717500,0.000257585
15.720000,0.000258948
15.722500,0.000260232
15.725000,0.000261437
15.727500,0.000262367
15.730000,0.000263293
15.732500,0.000264145
15.735000,0.000264919
15.737500,0.000265614
15.740000,0.000266227
15.742500,0.000266527
15.745000,0.000266811
15.747500,0.000267131
15.750000,0.000267321
15.752500,0.000267321
15.755000,0.000267321
15.757500,0.000267249
15.760000,0.000267172
15.762500,0.000266986
15.765000,0.000266714
15.767500,0.000266263
15.770000,0.000265895
15.772500,0.000265437
15.775000,0.000264882
15.777500,0.000264243
15.780000,0.000263576
15.782500,0.000262787
15.785000,0.000261908
15.787500,0.000260947
15.790000,0.000259906
15.792500,0.000258785
15.795000,0.000257463
15.797500,0.000256307
15.800000,0.000254824
15.802500,0.000253381
15.805000,0.000251864
15.807500,0.000250266
15.810000,0.000248586
15.812500,0.000246826
15.815000,0.000244987
15.817500,0.000243070
15.820000,0.000241076
15.822500,0.000239005
15.825000,0.000236860
15.827500,0.000234640
15.830000,0.000232348
15.832500,0.000229985
15.835000,0.000227552
15.837500,0.000225050
15.840000,0.000222482
15.842500,0.000219847
15.845000,0.000217148
15.847500,0.000214387
15.850000,0.000211565
15.852500,0.000208684
15.855000,0.000205745
15.857500,0.000202750
15.860000,0.000199700
15.862500,0.000196599
15.865000,0.000193447
15.867500,0.000190246
15.870000,0.000186999
15.872500,0.000183706
15.875000,0.000180371
15.877500,0.000176995
15.880000,0.000173580
15.882500,0.000170128
15.885000,0.000166641
15.887500,0.000162859
15.890000,0.000159440
15.892500,0.000155607
15.895000,0.000151878
15.897500,0.000148132
15.900000,0.000144368
15.902500,0.000140589
15.905000,0.000136795
15.907500,0.000132991
15.910000,0.000129177
15.912500,0.000125356
15.915000,0.000121530
15.917500,0.000117701
15.920000,0.000113872
15.922500,0.000110044
15.925000,0.000106221
15.927500,0.000102403
15.930000,0.000098593
15.932500,0.000094793
15.935000,0.000091006
15.937500,0.000087233
15.940000,0.000083477
15.942500,0.000079739
15.945000,0.000076022
15.947500,0.000072328
15.950000,0.000068659
15.952500,0.000065017
15.955000,0.000061404
15.957500,0.000057823
15.960000,0.000054274
15.962500,0.000050760
15.965000,0.000047284
15.967500,0.000043847
15.970000,0.000040452
15.972500,0.000037100
15.975000,0.000033794
15.977500,0.000030537
15.980000,0.000027329
15.982500,0.000024174
15.985000,0.000021075
15.987500,0.000018034
15.990000,0.000015055
15.992500,0.000012142
15.995000,0.000009299
15.997500,0.000006534
16.000000,0.000003863
16.002500,0.000001254
16.005000,-0.000001360
16.007500,-0.000003982
16.010000,-0.000006610
16.012500,-0.000009244
16.015000,-0.000011884
16.017500,-0.000014529
16.020000,-0.000017179
16.022500,-0.000019832
16.025000,-0.000022490
16.027500,-0.000025150
16.030000,-0.000027813
16.032500,-0.000030477
16.035000,-0.000033142
16.037500,-0.000035808
16.040000,-0.000038473
16.042500,-0.000041137
16.045000,-0.000043800
16.047500,-0.000046460
16.050000,-0.000049117
16.052500,-0.000051770
16.055000,-0.000054418
16.057500,-0.000057061
16.060000,-0.000059697
16.062500,-0.000062327
16.065000,-0.000064949
16.067500,-0.000067562
16.070000,-0.000070166
16.072500,-0.000072759
16.075000,-0.000075342
16.077500,-0.000077912
16.080000,-0.000080470
16.082500,-0.000083015
16.085000,-0.000085545
16.087500,-0.000088060
16.090000,-0.000090558
16.092500,-0.000093040
16.095000,-0.000095504
16.097500,-0.000097950
16.100000,-0.000100376
16.102500,-0.000102782
16.105000,-0.000105167
16.107500,-0.000107530
16.110000,-0.000109870
16.112500,-0.000112186
16.115000,-0.000114478
16.117500,-0.000116744
16.120000,-0.000118984
16.122500,-0.000121197
16.125000,-0.000123382
16.127500,-0.000125467
16.130000,-0.000127690
16.132500,-0.000129721
16.135000,-0.000131879
16.137500,-0.000133849
16.140000,-0.000135874
16.142500,-0.000137871
16.145000,-0.000139834
16.147500,-0.000141761
16.150000,-0.000143651
16.152500,-0.000145504
16.155000,-0.000147319
16.157500,-0.000149095
16.160000,-0.000150832
16.162500,-0.000152528
16.165000,-0.000154182
16.167500,-0.000155795
16.170000,-0.000157365
16.172500,-0.000158892
16.175000,-0.000160374
16.177500,-0.000161812
16.180000,-0.000163205
16.182500,-0.000164551
16.185000,-0.000165851
16.187500,-0.000167103
16.190000,-0.000168308
16.192500,-0.000169463
16.195000,-0.000170570
16.197500,-0.000171628
16.200000,-0.000172635
16.202500,-0.000173592
16.205000,-0.000174498
16.207500,-0.000175352
16.210000,-0.000176154
16.212500,-0.000176905
16.215000,-0.000177552
16.217500,-0.000178282
16.220000,-0.000178839
16.222500,-0.000179409
16.225000,-0.000179936
16.227500,-0.000180410
16.230000,-0.000180828
16.232500,-0.000181191
16.235000,-0.000181497
16.237500,-0.000181746
16.240000,-0.000181898
16.242500,-0.000182056
16.245000,-0.000182184
16.247500,-0.000182266
16.250000,-0.000182266
16.252500,-0.000182266
16.255000,-0.000182266
16.257500,-0.000182266
16.260000,-0.000182029
16.262500,-0.000181757
16.265000,-0.000181437
16.267500,-0.000180886
16.270000,-0.000180541
16.272500,-0.000179885
16.275000,-0.000179267
16.277500,-0.000178612
16.280000,-0.000177908
16.282500,-0.000177152
16.285000,-0.000176345
16.287500,-0.000175486
16.290000,-0.000174577
16.292500,-0.000173618
16.295000,-0.000172610
16.297500,-0.000171552
16.300000,-0.000170297
16.302500,-0.000169256
16.305000,-0.000167922
16.307500,-0.000166654
16.310000,-0.000165351
16.312500,-0.000164006
16.315000,-0.000162620
16.317500,-0.000161192
16.320000,-0.000159724
16.322500,-0.000158216
16.325000,-0.000156668
16.327500,-0.000155083
16.330000,-0.000153459
16.332500,-0.000151799
16.335000,-0.000150103
16.337500,-0.000148371
16.340000,-0.000146604
16.342500,-0.000144804
16.345000,-0.000142971
16.347500,-0.000141106
16.350000,-0.000139209
16.352500,-0.000137282
16.355000,-0.000135325
16.357500,-0.000133339
16.360000,-0.000131324
16.362500,-0.000129283
16.365000,-0.000127215
16.367500,-0.000125121
16.370000,-0.000123003
16.372500,-0.000120860
16.375000,-0.000118694
16.377500,-0.000116506
16.380000,-0.000114296
16.382500,-0.000112066
16.385000,-0.000109815
16.387500,-0.000107545
16.390000,-0.000105257
16.392500,-0.000102952
16.395000,-0.000100629
16.397500,-0.000098291
16.400000,-0.000095868
16.402500,-0.000093602
16.405000,-0.000091157
16.407500,-0.000088798
16.410000,-0.000086429
16.412500,-0.000084047
16.415000,-0.000081653
16.417500,-0.000079248
16.420000,-0.000076833
16.422500,-0.000074408
16.425000,-0.000071974
16.427500,-0.000069532
16.430000,-0.000067083
16.432500,-0.000064628
16.435000,-0.000062167
16.437500,-0.000059700
16.440000,-0.000057230
16.442500,-0.000054757
16.445000,-0.000052280
16.447500,-0.000049802
16.450000,-0.000047323
16.452500,-0.000044843
16.455000,-0.000042363
16.457500,-0.000039885
16.460000,-0.000037408
16.462500,-0.000034934
16.465000,-0.000032463
16.467500,-0.000029996
16.470000,-0.000027534
16.472500,-0.000025077
16.475000,-0.000022626
16.477500,-0.000020182
16.480000,-0.000017745
16.482500,-0.000015317
16.485000,-0.000012897
16.487500,-0.000010487
16.490000,-0.000008087
16.492500,-0.000005697
16.495000,-0.000003320
16.497500,-0.000000954
16.500000,0.000001399
16.502500,0.000003805
16.505000,0.000006297
16.507500,0.000008863
16.510000,0.000011493
16.512500,0.000014183
16.515000,0.000016928
16.517500,0.000019726
16.520000,0.000022573
16.522500,0.000025467
16.525000,0.000028405
16.527500,0.000031385
16.530000,0.000034405
16.532500,0.000037464
16.535000,0.000040558
16.537500,0.000043687
16.540000,0.000046849
16.542500,0.000050041
16.545000,0.000053262
16.547500,0.000056511
16.550000,0.000059785
16.552500,0.000063083
16.555000,0.000066404
16.557500,0.000069745
16.560000,0.000073106
16.562500,0.000076484
16.565000,0.000079879
16.567500,0.000083288
16.570000,0.000086710
16.572500,0.000090143
16.575000,0.000093586
16.577500,0.000097037
16.580000,0.000100495
16.582500,0.000103958
16.585000,0.000107425
16.587500,0.000110894
16.590000,0.000114363
16.592500,0.000117832
16.595000,0.000121298
16.597500,0.000124760
16.600000,0.000128216
16.602500,0.000131665
16.605000,0.000135105
16.607500,0.000138535
16.610000,0.000141953
16.612500,0.000145357
16.615000,0.000148747
16.617500,0.000152120
16.620000,0.000155475
16.622500,0.000158810
16.625000,0.000162124
16.627500,0.000165415
16.630000,0.000168681
16.632500,0.000171922
16.635000,0.000175135
16.637500,0.000178318
16.640000,0.000181656
16.642500,0.000184959
16.645000,0.000188224
16.647500,0.000191449
16.650000,0.000194632
16.652500,0.000197772
16.655000,0.000200868
16.657500,0.000203954
16.660000,0.000206926
16.662500,0.000209912
16.665000,0.000212781
16.667500,0.000215665
16.670000,0.000218229
16.672500,0.000220852
16.675000,0.000223432
16.677500,0.000225957
16.680000,0.000228425
16.682500,0.000230833
16.685000,0.000233181
16.687500,0.000235467
16.690000,0.000237689
16.692500,0.000239847
16.695000,0.000241939
16.697500,0.000243963
16.700000,0.000245919
16.702500,0.000247805
16.705000,0.000249620
16.707500,0.000251362
16.710000,0.000253031
16.712500,0.000254625
16.715000,0.000256143
16.717500,0.000257585
16.720000,0.000258948
16.722500,0.000260233
16.725000,0.000261437
16.727500,0.000262367
16.730000,0.000263293
16.732500,0.000264145
16.735000,0.000264919
16.737500,0.000265614
16.740000,0.000266227
16.742500,0.000266527
16.745000,0.000266811
16.747500,0.000267131
16.750000,0.000267321
16.752500,0.000267321
16.755000,0.000267321
16.757500,0.000267249
16.760000,0.000267172
16.762500,0.000266986
16.765000,0.000266714
16.767500,0.000266263
16.770000,0.000265895
16.772500,0.000265437
16.775000,0.000264882
16.777500,0.000264243
16.780000,0.000263576
16.782500,0.000262787
16.785000,0.000261908
16.787500,0.000260947
16.790000,0.000259906
16.792500,0.000258785
16.795000,0.000257463
16.797500,0.000256307
16.800000,0.000254824
16.802500,0.000253381
16.805000,0.000251864
16.807500,0.000250266
16.810000,0.000248586
16.812500,0.000246826
16.815000,0.000244987
16.817500,0.000243070
16.820000,0.000241076
16.822500,0.000239005
16.825000,0.000236860
16.827500,0.000234640
16.830000,0.000232348
16.832500,0.000229985
16.835000,0.000227552
16.837500,0.000225050
16.840000,0.000222482
16.842500,0.000219847
16.845000,0.000217148
16.847500,0.000214387
16.850000,0.000211565
16.852500,0.000208684
16.855000,0.000205745
16.857500,0.000202750
16.860000,0.000199700
16.862500,0.000196599
16.865000,0.000193447
16.867500,0.000190246
16.870000,0.000186999
16.872500,0.000183706
16.875000,0.000180371
16.877500,0.000176995
16.880000,0.000173580
16.882500,0.000170128
16.885000,0.000166641
16.887500,0.000162859
16.890000,0.000159440
16.892500,0.000155607
16.895000,0.000151878
16.897500,0.000148132
16.900000,0.000144368
16.902500,0.000140589
16.905000,0.000136795
16.907500,0.000132991
16.910000,0.000129177
16.912500,0.000125356
16.915000,0.000121530
16.917500,0.000117701
16.920000,0.000113872
16.922500,0.000110044
16.925000,0.000106221
16.927500,0.000102403
16.930000,0.000098593
16.932500,0.000094793
16.935000,0.000091006
16.937500,0.000087233
16.940000,0.000083477
16.942500,0.000079739
16.945000,0.000076022
16.947500,0.000072329
16.950000,0.000068659
16.952500,0.000065017
16.955000,0.000061404
16.957500,0.000057823
16.960000,0.000054274
16.962500,0.000050760
16.965000,0.000047284
16.967500,0.000043847
16.970000,0.000040452
16.972500,0.000037100
16.975000,0.000033794
16.977500,0.000030537
16.980000,0.000027329
16.982500,0.000024174
16.985000,0.000021075
16.987500,0.000018034
16.990000,0.000015055
16.992500,0.000012142
16.995000,0.000009299
16.997500,0.000006534
17.000000,0.000003863
17.002500,0.000001254
17.005000,-0.000001360
17.007500,-0.000003982
17.010000,-0.000006610
17.012500,-0.000009244
17.015000,-0.000011884
17.017500,-0.000014529
17.020000,-0.000017179
17.022500,-0.000019832
17.025000,-0.000022490
17.027500,-0.000025150
17.030000,-0.000027813
17.032500,-0.000030477
17.035000,-0.000033142
17.037500,-0.000035808
17.040000,-0.000038473
17.042500,-0.000041137
17.045000,-0.000043800
17.047500,-0.000046460
17.050000,-0.000049117
17.052500,-0.000051770
17.055000,-0.000054418
17.057500,-0.000057061
17.060000,-0.000059697
17.062500,-0.000062327
17.065000,-0.000064949
17.067500,-0.000067562
17.070000,-0.000070166
17.072500,-0.000072759
17.075000,-0.000075342
17.077500,-0.000077912
17.080000,-0.000080470
17.082500,-0.000083015
17.085000,-0.000085545
17.087500,-0.000088060
17.090000,-0.000090558
17.092500,-0.000093040
17.095000,-0.000095504
17.097500,-0.000097950
17.100000,-0.000100376
17.102500,-0.000102782
17.105000,-0.000105167
17.107500,-0.000107530
17.110000,-0.000109870
17.112500,-0.000112186
17.115000,-0.000114478
17.117500,-0.000116744
17.120000,-0.000118984
17.122500,-0.000121197
17.125000,-0.000123382
17.127500,-0.000125467
17.130000,-0.000127690
17.132500,-0.000129721
17.135000,-0.000131879
17.137500,-0.000133849
17.140000,-0.000135874
17.142500,-0.000137871
17.145000,-0.000139834
17.147500,-0.000141761
17.150000,-0.000143651
17.152500,-0.000145504
17.155000,-0.000147319
17.157500,-0.000149095
17.160000,-0.000150832
17.162500,-0.000152528
17.165000,-0.000154182
17.167500,-0.000155795
17.170000,-0.000157365
17.172500,-0.000158892
17.175000,-0.000160374
17.177500,-0.000161812
17.180000,-0.000163205
17.182500,-0.000164551
17.185000,-0.000165851
17.187500,-0.000167103
17.190000,-0.000168308
17.192500,-0.000169463
17.195000,-0.000170570
17.197500,-0.000171628
17.200000,-0.000172635
17.202500,-0.000173592
17.205000,-0.000174498
17.207500,-0.000175352
17.210000,-0.000176154
17.212500,-0.000176905
17.215000,-0.000177552
17.217500,-0.000178282
17.220000,-0.000178839
17.222500,-0.000179409
17.225000,-0.000179936
17.227500,-0.000180410
17.230000,-0.000180828
17.232500,-0.000181191
17.235000,-0.000181497
17.237500,-0.000181746
17.240000,-0.000181898
17.242500,-0.000182056
17.245000,-0.000182184
17.247500,-0.000182266
17.250000,-0.000182266
17.252500,-0.000182266
17.255000,-0.000182266
17.257500,-0.000182266
17.260000,-0.000182029
17.262500,-0.000181757
17.265000,-0.000181437
17.267500,-0.000180886
17.270000,-0.000180541
17.272500,-0.000179885
17.275000,-0.000179267
17.277500,-0.000178612
17.280000,-0.000177908
17.282500,-0.000177152
17.285000,-0.000176345
17.287500,-0.000175486
17.290000,-0.000174577
17.292500,-0.000173618
17.295000,-0.000172610
17.297500,-0.000171552
17.300000,-0.000170297
17.302500,-0.000169256
17.305000,-0.000167922
17.307500,-0.000166654
17.310000,-0.000165351
17.312500,-0.000164006
17.315000,-0.000162620
17.317500,-0.000161192
17.320000,-0.000159724
17.322500,-0.000158216
17.325000,-0.000156668
17.327500,-0.000155083
17.330000,-0.000153459
17.332500,-0.000151799
17.335000,-0.000150103
17.337500,-0.000148371
17.340000,-0.000146604
17.342500,-0.000144804
17.345000,-0.000142971
17.347500,-0.000141106
17.350000,-0.000139209
17.352500,-0.000137282
17.355000,-0.000135325
17.357500,-0.000133339
17.360000,-0.000131324
17.362500,-0.000129283
17.365000,-0.000127215
17.367500,-0.000125121
17.370000,-0.000123003
17.372500,-0.000120860
17.375000,-0.000118694
17.377500,-0.000116506
17.380000,-0.000114296
17.382500,-0.000112066
17.385000,-0.000109815
17.387500,-0.000107545
17.390000,-0.000105257
17.392500,-0.000102952
17.395000,-0.000100629
17.397500,-0.000098291
17.400000,-0.000095868
17.402500,-0.000093602
17.405000,-0.000091157
17.407500,-0.000088798
17.410000,-0.000086429
17.412500,-0.000084047
17.415000,-0.000081653
17.417500,-0.000079248
17.420000,-0.000076833
17.422500,-0.000074408
17.425000,-0.000071974
17.427500,-0.000069532
17.430000,-0.000067083
17.432500,-0.000064628
17.435000,-0.000062167
17.437500,-0.000059700
17.440000,-0.000057230
17.442500,-0.000054757
17.445000,-0.000052280
17.447500,-0.000049802
17.450000,-0.000047323
17.452500,-0.000044843
17.455000,-0.000042363
17.457500,-0.000039885
17.460000,-0.000037408
17.462500,-0.000034934
17.465000,-0.000032463
17.467500,-0.000029996
17.470000,-0.000027534
17.472500,-0.000025077
17.475000,-0.000022626
17.477500,-0.000020182
17.480000,-0.000017745
17.482500,-0.000015317
17.485000,-0.000012897
17.487500,-0.000010487
17.490000,-0.000008087
17.492500,-0.000005697
17.495000,-0.000003320
17.497500,-0.000000954
17.500000,0.000001399
17.502500,0.000003805
17.505000,0.000006297
17.507500,0.000008863
17.510000,0.000011493
17.512500,0.000014183
17.515000,0.000016928
17.517500,0.000019726
17.520000,0.000022573
17.522500,0.000025467
17.525000,0.000028405
17.527500,0.000031385
17.530000,0.000034405
17.532500,0.000037464
17.535000,0.000040558
17.537500,0.000043687
17.540000,0.000046849
17.542500,0.000050041
17.545000,0.000053262
17.547500,0.000056511
17.550000,0.000059785
17.552500,0.000063083
17.555000,0.000066404
17.557500,0.000069745
17.560000,0.000073106
17.562500,0.000076484
17.565000,0.000079879
17.567500,0.000083288
17.570000,0.000086710
17.572500,0.000090143
17.575000,0.000093586
17.577500,0.000097037
17.580000,0.000100495
17.582500,0.000103958
17.585000,0.000107425
17.587500,0.000110894
17.590000,0.000114363
17.592500,0.000117832
17.595000,0.000121298
17.597500,0.000124760
17.600000,0.000128216
17.602500,0.000131665
17.605000,0.000135105
17.607500,0.000138535
17.610000,0.000141953
17.612500,0.000145357
17.615000,0.000148747
17.617500,0.000152120
17.620000,0.000155475
17.622500,0.000158810
17.625000,0.000162124
17.627500,0.000165415
17.630000,0.000168681
17.632500,0.000171922
17.635000,0.000175135
17.637500,0.000178318
17.640000,0.000181656
17.642500,0.000184959
17.645000,0.000188224
17.647500,0.000191449
17.650000,0.000194632
17.652500,0.000197772
17.655000,0.000200868
17.657500,0.000203954
17.660000,0.000206926
17.662500,0.000209912
17.665000,0.000212781
17.667500,0.000215665
17.670000,0.000218229
17.672500,0.000220852
17.675000,0.000223432
17.677500,0.000225957
17.680000,0.000228425
17.682500,0.000230833
17.685000,0.000233181
17.687500,0.000235467
17.690000,0.000237689
17.692500,0.000239847
17.695000,0.000241939
17.697500,0.000243963
17.700000,0.000245919
17.702500,0.000247805
17.705000,0.000249620
17.707500,0.000251362
17.710000,0.000253031
17.712500,0.000254625
17.715000,0.000256143
17.717500,0.000257585
17.720000,0.000258948
17.722500,0.000260233
17.725000,0.000261437
17.727500,0.000262367
17.730000,0.000263293
17.732500,0.000264145
17.735000,0.000264919
17.737500,0.000265614
17.740000,0.000266227
17.742500,0.000266527
17.745000,0.000266811
17.747500,0.000267131
17.750000,0.000267321
17.752500,0.000267321
17.755000,0.000267321
17.757500,0.000267249
17.760000,0.000267172
17.762500,0.000266986
17.765000,0.000266714
17.767500,0.000266263
17.770000,0.000265895
17.772500,0.000265437
17.775000,0.000264882
17.777500,0.000264243
17.780000,0.000263576
17.782500,0.000262787
17.785000,0.000261908
17.787500,0.000260947
17.790000,0.000259906
17.792500,0.000258785
17.795000,0.000257463
17.797500,0.000256307
17.800000,0.000254824
17.802500,0.000253381
17.805000,0.000251864
17.807500,0.000250266
17.810000,0.000248586
17.812500,0.000246826
17.815000,0.000244987
17.817500,0.000243070
17.820000,0.000241076
17.822500,0.000239005
17.825000,0.000236860
17.827500,0.000234640
17.830000,0.000232348
17.832500,0.000229985
17.835000,0.000227552
17.837500,0.000225050
17.840000,0.000222482
17.842500,0.000219847
17.845000,0.000217148
17.847500,0.000214387
17.850000,0.000211565
17.852500,0.000208684
17.855000,0.000205745
17.857500,0.000202750
17.860000,0.000199700
17.862500,0.000196599
17.865000,0.000193447
17.867500,0.000190246
17.870000,0.000186999
17.872500,0.000183706
17.875000,0.000180371
17.877500,0.000176995
17.880000,0.000173580
17.882500,0.000170128
17.885000,0.000166641
17.887500,0.000162859
17.890000,0.000159440
17.892500,0.000155607
17.895000,0.000151878
17.897500,0.000148132
17.900000,0.000144368
17.902500,0.000140589
17.905000,0.000136795
17.907500,0.000132991
17.910000,0.000129177
17.912500,0.000125356
17.915000,0.000121530
17.917500,0.000117701
17.920000,0.000113872
17.922500,0.000110044
17.925000,0.000106221
17.927500,0.000102403
17.930000,0.000098593
17.932500,0.000094793
17.935000,0.000091006
17.937500,0.000087233
17.940000,0.000083477
17.942500,0.000079739
17.945000,0.000076022
17.947500,0.000072328
17.950000,0.000068659
17.952500,0.000065017
17.955000,0.000061404
17.957500,0.000057823
17.960000,0.000054274
17.962500,0.000050760
17.965000,0.000047284
17.967500,0.000043847
17.970000,0.000040452
17.972500,0.000037100
17.975000,0.000033794
17.977500,0.000030537
17.980000,0.000027329
17.982500,0.000024174
17.985000,0.000021075
17.987500,0.000018034
17.990000,0.000015055
17.992500,0.000012142
17.995000,0.000009299
17.997500,0.000006534
18.000000,0.000003863
18.002500,0.000001257
18.005000,-0.000001348
18.007500,-0.000003955
18.010000,-0.000006561
18.012500,-0.000009167
18.015000,-0.000011772
18.017500,-0.000014375
18.020000,-0.000016977
18.022500,-0.000019575
18.025000,-0.000022170
18.027500,-0.000024761
18.030000,-0.000027347
18.032500,-0.000029928
18.035000,-0.000032502
18.037500,-0.000035070
18.040000,-0.000037630
18.042500,-0.000040181
18.045000,-0.000042724
18.047500,-0.000045256
18.050000,-0.000047778
18.052500,-0.000050289
18.055000,-0.000052787
18.057500,-0.000055272
18.060000,-0.000057744
18.062500,-0.000060201
18.065000,-0.000062643
18.067500,-0.000065069
18.070000,-0.000067478
18.072500,-0.000069870
18.075000,-0.000072243
18.077500,-0.000074597
18.080000,-0.000076932
18.082500,-0.000079245
18.085000,-0.000081537
18.087500,-0.000083807
18.090000,-0.000086054
18.092500,-0.000088277
18.095000,-0.000090476
18.097500,-0.000092566
18.100000,-0.000094807
18.102500,-0.000096850
18.105000,-0.000098953
18.107500,-0.000101035
18.110000,-0.000103089
18.112500,-0.000105113
18.115000,-0.000107107
18.117500,-0.000109071
18.120000,-0.000111003
18.122500,-0.000112903
18.125000,-0.000114769
18.127500,-0.000116603
18.130000,-0.000118402
18.132500,-0.000120166
18.135000,-0.000121894
18.137500,-0.000123586
18.140000,-0.000125242
18.142500,-0.000126859
18.145000,-0.000128439
18.147500,-0.000129980
18.150000,-0.000131482
18.152500,-0.000132944
18.155000,-0.000134366
18.157500,-0.000135747
18.160000,-0.000137087
18.162500,-0.000138384
